id	label	text
208627734451191808	NEGATIVE	My life is over . I didn't get justin bieber tickets . Oh wait no its not . I couldn't be happier !
211889351032963072	NEUTRAL	#F1: Hamilton posts fastest lap from the lead. Vettel still admiring the Ferrari gearbox from P3.
215914733642055680	NEUTRAL	Brand New in bag 1/10 190MM HPI Nissan 350z body! #rc. #picstitch http://instagr.am/p/MJoTuNwqKR/ 
225688540724465664	NEGATIVE	Consumer watchdog’s first fine goes to Capital One for $210M http://on-msn.com/SHPQiU  via @NBCNewsBusiness #occupy
220231679091027968	NEUTRAL	CRL 1993+ Volvo Wheel Opening and Bumper Rivet: CRL Automotive Fasteners are OEM quality, and we stock the most ... http://amzn.to/IvKXa7 
216073517425360900	NEUTRAL	RT @TopsyRT: Porsche places second overall in latest J.D. Power Initial Quality Study | Auto Industry News http://bit.ly/LKQZX2 
103996995932397568	NEGATIVE	Scratch a Yale man with both hands and you'll be lucky to find a coast-guard. Usually you find nothing at all. - F. Scott Fitzgerald
213416492933451776	POSITIVE	I saw a Fiat 500 for the first time today, and I will never forget it.
210120306206048258	POSITIVE	Tom Cruise Gala week from today Thx to BMW, Creative Artists Agency, Godiva, Paramount Warner Bros, Universal, Citibank Delta #TheFriarsClub
214361528344911872	NEGATIVE	Hard to believe. @NigeriaNewsdesk: [DailyPost] Whitney Houston kept drug habit from friends http://j.mp/LeesOA 
101589201207828480	NEGATIVE	#RBS & #Bnaco_Santander fear Demons from the past http://www.independent.co.uk/news/business/news/buyers-return-to-european-stock-market-2335819.html … @RBS_MediaTeam @RBS_Economics @ComfortCard @SantanderUK @almostz
216574985123270657	NEUTRAL	Mary: For future reference: I have a red Volvo. Dick: Please, Dr. Mary, we barely know each other. #3rdRockFromTheSun
224870872916307968	NEUTRAL	just picked up Hot Wheels '00 Maelstrom, City Works '11 5 Alarm (red), and Heat Fleet '11 Custom Volkswagen Beetle
213997279726682112	POSITIVE	Just over an hour into #LM24 and all is well. @MBrundleF1 running well in 8th with @franckmailleux in 10th. #nissandeltawing just pitting
226131760419852288	POSITIVE	@SabrinnaSol Volvo's are pretty nice...plus he didn't want to attract too much attention. #NOTDEFENDINGHIMDOE
208423543132782592	NEUTRAL	Volkswagen CEO Martin Winterkorn intends to overhaul the management board to prepare for 2018, when VW aims to b... http://bit.ly/M4h153 
210801180815798273	POSITIVE	2008 BMW 5 Series XI AWD, LEATHER, INSPECTED, CERTIFIED, WARRANTIED Se (Call A.J (604) 542-4970 Auto Market) $35900 - Get This BMW 4 FREE...
215141421433356288	NEUTRAL	Note to self, if you move to Sarasota, don't by a Porsche #SMH
94220123669405696	NEGATIVE	Wells Fargo to Pay $85 Mil for Pushing Risky Loans The mortgage lending giant faces the largest fine ever imposed by the Federal Reserve...
227653462299660288	NEUTRAL	@AvisSouthAfrica car sideways like Ken Block at the Volkswagen Rally on top of a mountain pass in the mud! http://youtu.be/xp_F26h70NU 
213557845176762368	POSITIVE	@Andre_Lotterer @BenoitTreluyer the new #audi Japanese driver pic.twitter.com/r9sw3uQT
230173542719819776	NEUTRAL	NSA ALT-3051Z New Alternator for select Ford/Mazda models: NSA 100% New alternators are exactly that, 100% New. ... http://adf.ly/BNgii 
214336299602153472	NEUTRAL	The #50 Corvette is flying, catching #67 Porsche. This is for the lead of the GTEAM #24lm
217960550833995776	NEGATIVE	Barclays Bank to pay $360 million to U.S. authorities to settle lending rate manipulation charges. http://cnnmon.ie/bkgnews 
210316386373877760	POSITIVE	Honda Says Electric Fit Beat Ford Focus to Top EPA Range Rating - Bloomberg: Honda Says Electric Fit Beat Ford F... http://tinyurl.com/773jzpv 
215415720547332097	NEGATIVE	#hialeah Bank of America warns of 130 layoffs in Hialeah http://adf.ly/9tbrJ 
209872838730067968	POSITIVE	Report: BMW copyrights 2 Series, X2, M7, M10, etc. http://www.wrenches.com/report-bmw-copyrights-2-series-x2-m7-m10-etc/ …
224332190064975874	NEUTRAL	@alanhahn How long before Volvo rescinds their multi million $ ties to the next Rocket pg?
229844562489778176	NEUTRAL	Today in History-On July 30th, 2003 In Mexico, the last 'old style' Volkswagen Beetle rolls off the assembly.
209053649240993792	POSITIVE	New Convertible Added: 2005 Chrysler Crossfire: We've just added a Convertible to our inventory and it is availa... http://bit.ly/L9r6JV 
222034437116919808	NEGATIVE	Chrysler it's such a complicated vehicle
208784282628530176	NEUTRAL	2006 Porsche 911 Carrera (Starkville,MS) $42000: 2006 Porsche 911 Carrera 16k miles, 7 mos remaining on extended... http://bit.ly/L6FRkK 
211552376480464896	NEUTRAL	New post: Volkswagen's The People' http://carpartsforsale.org/used-car-parts/volkswagens-the-peoples-car-project-hover-car-part-1/ …
210647451206565888	NEUTRAL	@motogpmart I'm probably wrong, but I have a recollection of Loris going round on a Suzuki. But I've only just woke up so prob just rand ...
106960053621358592	NEGATIVE	[News] Google change exposed Yale social security numbers http://fb.me/FXwJ5Koq 
219006602584408064	NEUTRAL	I uploaded a @YouTube video http://youtu.be/apkD3mxO34M?a  2008 VOLVO XC90 - Fredericksburg VA
218323872888537088	NEGATIVE	How come the rioters last year got massively inflated sentences for stealing items like donuts, yet the #Barclays bosses are walking free?
211468582650003456	POSITIVE	I voted for Second Harvest Food Bank to win a Car for Good. Visit http://www.carsforgood.com  to help give a new Toyota. #100Cars
224857878975094784	POSITIVE	#tweetameet @SandyMeA #Paris Eiffel Tower - tallest structure in the world until the completion of the Chrysler Building in 1930.
210683740316381184	POSITIVE	dyk there are #marathi people making vehicles? first is #kirloskar-toyota and second is #dsk-hyosung motowheels. #trivia
209458319889408000	NEUTRAL	Car Pranks: Fiat Photo Bombs Volkswagen With Elaborate Street View Prank - @Jalopnik http://bit.ly/KYPmiI 
208715219579572224	POSITIVE	If I get a job and actually keep it, my dad will buy me a brand new BMW convertible.. someone hire me!!!!!!!!!!!! lmao
223395543261523969	NEGATIVE	Bank of America #Downgrades Family Dollar Stores (NYSE: FDO) from NEUTRAL to UNDERPERFORM http://goo.gl/fb/qvwfM  #Finance #stocks
96198002246553600	NEGATIVE	http://j.mp/ojPouj Swamy Op-Ed Stokes Furor at Harvard BAMBOO FOR SWAMY
219889696539545600	POSITIVE	Chrysler officially re-enters China market with 300C starting at $75,000 USD http://chinacarstrucks.com/2012-07-02-chrysler-officially-re-enters-china-market-with-300c-starting-at-75000-usd/ … via @ChinaCarsTrucks
208926205318135808	NEGATIVE	I pulled up inna Audi u pull up in a honda
209894452007927808	NEGATIVE	@sallycamsell no John Lennon was a fony and a cheat, read up on it, you'll find the beatles were not the happy band you think
210997356794093569	POSITIVE	Winning! RT @TIME: It must be thanks to Charlie Sheen. After a sluggish start, Fiat's sales are now zipping ahead | http://ti.me/Lx7xLA 
211891649515753472	NEGATIVE	RT “@sweetnevil25: My #BMW just got fucked up fml” Nooooo not the Beemer!!
208879975699460096	NEGATIVE	@WhisperSplits haha no that's the Beatles' one, sorry man ;)
210800845288243201	POSITIVE	@jmdc88 Or on the paint, or lick either the steering wheel or shifter knob ;) @ncksimpson @Audi
218367502940504064	NEGATIVE	Barclays bank fined $453m for market fixing http://aje.me/LiRun9 
210002099046584320	NEGATIVE	#OverratedBands 1 direction, the wanted and anyone else gay
218413867741614081	NEGATIVE	I am so surprised at Barclays. I thought they were better than that.
209746640540663808	POSITIVE	"Read about Queen Quet being selected for the Audubon Toyota ""TogetherGreen Fellowship:"" http://fb.me/12xMlUwbX "
212774676336873472	NEUTRAL	Volkswagen’s Darth Vader Having Open-Heart Surgery: Many well wishes to one of the most adorable young actors ou... http://bit.ly/MCrYs2 
208700270715219971	NEUTRAL	Go to the gym. Come out to head home and Pheobe has been attacked! I know who it was! Funny buggars! #ford # http://instagr.am/p/LWXkqWIV7s/ 
215887365837815810	POSITIVE	Suzuki selects Chile as the new market for its Swift DZire http://goo.gl/fb/6q4qG 
210797010478055424	NEUTRAL	Ferrari RT @jessicavaldes: @MikeGonzalez33 shuttle bus or ferry?
224191655719342080	NEUTRAL	Top Subaru Auto Tuning Handbook - A Must Have For Every Subaru Owner Download http://goo.gl/fb/C74iB 
209981148263231488	NEGATIVE	Anyone who has left over hail damage: DO NOT take your car to Toyota of Knoxville @ToyotaKnox_svc - it has been a nightmare! Seriously!
213009523810648066	POSITIVE	#SailingWorld: Volvo Ocean Race - Telefonica leads the charge: In the Volvo Ocean Race, Telefoni... http://bit.ly/MNWzX9  #LittleBearProd
209769008755515396	NEUTRAL	#CarManual Honda Jazz User Manual Car Manual PDF Download Free. Owners, Repair, Service. http://dlvr.it/1gP40K 
208687301923057665	NEGATIVE	"Justin Bieber: Concussion Paralyzed My Eyebrow: ""It's the weirdest thing,"" says the singer, who ran into a glass... http://bit.ly/MgK5cz "
208588001809416193	NEGATIVE	really gutted that I'm not seeing @coldplay tonight
208877062470115329	NEGATIVE	Lady Gaga saved pop music and happy national joke day are both trending......
208954378441342979	NEGATIVE	Every Bank Holiday, the local #HSBC ATM is either out-of-money or out-of-order by Saturday lunchtime.
212565707756548097	POSITIVE	FAVOR: Go vote for Healing HEART in today's Toyota 100 Cars for Good. http://bit.ly/iSYnSi  thanks! oh, and please rt too!
209714151457697792	NEUTRAL	The Evolution of the Volkswagen Jetta: With the release of the sixth-generation Volkswagen Jetta, it seems standard... http://dlvr.it/1gLxk8 
212275319292428289	POSITIVE	Dawn Of The Mac Button? Siri Comes To BMW, GM, Land Rover, Audi, Toyota, Honda & More http://techcrunch.com/2012/06/11/siri-in-the-car/ …
106859843310206977	NEGATIVE	Google change exposed Yale social security numbers http://bit.ly/q2CLth 
209644098183897088	NEGATIVE	Mercedes-Benz kicks off assault on BMW's luxury-car sales lead + $1.07 bn factory opening in Hungary http://j.mp/LZDJZp  +vid
209339285533491200	NEGATIVE	@Und3rD0g5 boi you mean a broken ass down honda civic liike? Lls
217574694273036289	NEUTRAL	FIXI Crescent Suzuki team wear is now available online for mail order. Just click here to see the range http://www.crescent-motorcycles.com/shop/default.asp?brand=FIXI%20Crescent%20Suzuki …
213318170403028992	POSITIVE	". @nytimes got behind the wheel of the #A3etron: ""fewer electro-gimmicks, more attention to operation & luxurious feel"" http://audi.us/LosXMo "
209764210454966273	NEUTRAL	Pete Balasch Jr, with Visalus BMW Convoy Team was visited on http://www.iboblogs.com/ 
209997458971955200	POSITIVE	At the @poweringnow #WHEC2012 check out Nissan's pre-gen fuel cell stack (new gen is 50% smaller, more powerful) pic.twitter.com/nkBt7DLh
216565500895961089	NEGATIVE	I am now officially free from the Bank of America! Vote with your wallet, people.
93502927041331201	NEGATIVE	Goldman CFO: Collapse In Trading Revenue Is Not Because The Brand Is Going To Crap http://dlvr.it/bqKsq
220843074413277185	POSITIVE	#BusinessNews Volkswagen to buy remaining 50% stake in Porsche by August: In August 2009, th... http://bit.ly/Riv9cG  #ShubhamConsultants
220612283980722177	POSITIVE	Business › Mazda to double annual production capacity of SKYACTIV engines to 800,000 units: Mazda Motor Corp sai... http://bit.ly/NzsnuO 
209302019129884673	NEGATIVE	i want my fiat back ! #missit #italianproblems
208405046256353280	POSITIVE	I stick to my 83 toyota tercel
210573584177967104	NEUTRAL	#TweetYourWholeName Ming-Ming Kakashi Mitzubishi Toyota Honda Civic
213836456010055681	NEUTRAL	We was in stpete tearing that mazda up !
209702601950896128	POSITIVE	They say money doesn't buy happiness but I wud rather be crying n a ferrari then smiling in a corolla with an oil leak
223759733734129664	NEUTRAL	Stoked on my first race pic on the cover of a New Hampshire newspaper! @Subaru_USA @srtusa @puma @gopro @sho http://instagr.am/p/NBXxPUwXiT/ 
229111192625496064	POSITIVE	Musings from my garage: #Bburago's 1/43 #Volvo #C70 http://keefyd.blogspot.com/2012/07/bburagos-143-volvo-c70.html?spref=tw …
211425813332103168	NEUTRAL	"""How to change rear tire yamaha 1300?"" http://aolanswers.com/qp/735909117230001?ta …"
215549032280502273	NEGATIVE	Ford, Chrysler Slip in New-Car Quality; GM Improves: New-car quality for Ford and Chrysler slipped in a closely ... http://on.wsj.com/M6d939 
212125444244377600	POSITIVE	★Shit went ridding my brown bike I can't wait to get my Suzuki _gxs_ r 750 baby...via @ivanobregon23
208992076799557632	POSITIVE	2012 Leipzig Auto Show: BMW X1 Facelift in Valencia Orange: The 2013 BMW X1 Facelift makes an appearance at this... http://bit.ly/L9hWRv 
208327442518130689	NEGATIVE	"So Justin Bieber fell down the stairs, hit his head, & had black out & people are trending "" #PrayForJustin"" ? Are you fucking serious!?? -.-"
212486431208255488	POSITIVE	@VaneStaysClassy : at least we can drift in a Toyota corolla! Not in the fucking huge ass taHOE!
211093972603506691	NEUTRAL	I've just seen a classic mini crashed into the back of a BMW X5. You can imagine the states of both parties.
208459052114649088	NEGATIVE	Guaranteed Rent | Spain hopes to draw European Central Bank into funding Bankia bailout http://bit.ly/L1nWf9 
219137771061776384	NEUTRAL	http://bcbmonitor.com/page1.aspx  Read about Ford stock falls more than 5%, in the GM, Ford & Chrysler section of the Forum
211133143208574976	POSITIVE	Do you own a Nissan Sentra in Tucson, Jim Click wants to be your one stop automotive destination. Visit us at http://dld.bz/NISSAN .
209559306062938112	POSITIVE	One of my better pictures from Saturday! #drifting #bdc #bmw http://instagr.am/p/LceUM3NNcd/ 
211521250554691587	POSITIVE	Cars £199-500: BMW 318I MOT & TAX 85,000 MILES) NO OFFERS (MAY SWAP SMALLER ENGINE) : Lewisham/se London : £300 http://bit.ly/LNIgPK 
212544622973558784	NEUTRAL	May God be with you. Volkswagen's Little Darth Vader Faces Open Heart Surgery http://www.businessinsider.com/volkswagens-little-darth-vader-faces-open-heart-surgery-2012-6?utm_source=twbutton&utm_medium=social&utm_campaign=advertising … via @BI_Advertising
216018140042248193	POSITIVE	Got a new car a Chrysler 300!! Going to cheer practice in the morning soo going to bed :O hopefully it wont be hard tomorrow!! :P
215920160261935105	NEGATIVE	BREAKING: Moody's cuts credit ratings of 15 major banks including Bank of America, Citigroup, JPMorgan
213382355518361600	NEUTRAL	@Jim_Holder It is based on the platform of the next Nissan Qashqai and the Megane Hatch and there is a baby renault coming to
218717015244939265	NEGATIVE	Not too sure about this new Alicia Keys song. http://ow.ly/bUITX 
106919335297159168	NEGATIVE	@mlse harvard and yale both suck. Princeton! (Law schools don't count)
209835102593757184	POSITIVE	@LaVintageTribe @Every1LuvsQueet see u at the top!!!! Get that BMW ;) my Uncle an aunt almost svp 's.my uncle said he 7coustumers away
211511003849048066	NEUTRAL	CRL Nissan, Isuzu and Mazda - Plastic Rivet - Box: CRL Automotive Fasteners and Clips are OEM quality, and we st... http://amzn.to/IcrOZ0 
208697691239235584	NEGATIVE	Justin Bieber Nursing Eyebrow Injury After Concussion: 'I got into a fight with glass window yesterday and in re... http://on.mtv.com/LfIWND 
222427871191375873	POSITIVE	@galwayport well done on a superb job during Volvo!
88147508391452672	NEGATIVE	During the 2007 subprime mortgage crisis, Goldman made billions by shorting and foreclosing on poor family's homes.
209079628755767296	NEUTRAL	So Honda moved it's financial services to a new website...login from old site still works but account info didn't transfer?
211838889399287808	NEUTRAL	I wish you would stop with this. “ @Skiptopher oh shit bitch N N N N N N N NISSAN MUSIC”
226029914304937984	NEGATIVE	"Capital One's ""Deceptive Marketing"" Costs $210M http://ow.ly/clLT8 "
220836824896122880	NEUTRAL	Spectra Premium 7-3613 Condenser for Mazda CX9: Innovative engineering, manufacturing technology and quality con... http://tinyurl.com/7wfjb46 
218650653000613888	NEUTRAL	New Car Added: 2005 Mazda MX-5 Miata: We've just added a car to our inventory and it is available for purchase now! ... http://bit.ly/MbQlSr 
211602150298615808	POSITIVE	@CandySwifty hahaha yes so true! I hope I can get a BMW when I can drive! :)
210346283406327808	POSITIVE	John Wes Townley, No. 09 ToyotaCare Toyota Tundra, Texas Preview http://fb.me/23t4hhMPP 
218018302134456320	NEGATIVE	Labour calls for possible criminal investigation into #Barclays after its fine for trying to manipulate interest rates http://bbc.in/OxcPif 
219727066571096064	NEGATIVE	@VanBird Definitely a Jaguar in the pic. However, agree that #maserati is the car to drive!
208942500180787201	NEGATIVE	http://tiny.cc/rhbh8  Iron Maiden&#39;s Beast Tops the Beatles, Queen and Floyd (A Top Story) http://ow.ly/1kcDQw 
208443738698170368	NEGATIVE	My Audi is in the garage :-(
208691209655427072	NEGATIVE	At the One Direction concert tonight, the radio station said fans could trade for Justin Bieber tickets. Nobody traded.
209678227235549184	NEGATIVE	@BigDickChaney04 I texted you the Audi dope thin
93388548379656192	NEGATIVE	Goldman earnings of $1.1bn disappoint: Second-quarter earnings miss estimates as the bank was hit by a slowdo... http://on.ft.com/qJ3Imc
217139684323770369	NEUTRAL	I'm the kinda player make you rode it like a Porsche
212649635775389697	POSITIVE	Maybe they will send me one... no? Nissan's Juke-R $590K Bespoke Porsche Killer via @BloombergTV http://bloom.bg/JYUo1F 
209886566695448576	POSITIVE	Introducing the classic Toyota 2000GT which has the honour of being used in the James Bond film You Only Live Twice. http://fb.me/1NcYKC5bK 
229245219609128961	POSITIVE	My first car will be something small. A Mini Cooper or a Volkswagen Beetle. Definitely.
211636705634164736	NEUTRAL	To the almost hot chick driving a BMW on the plaza... you should have bought braces, not the beamer.
218315649737437184	NEGATIVE	“ @CNBC: HSBC, RBS, UBS, Citi Involved In Libor Probe - AP” Not good.
224386024078446592	NEUTRAL	Me too? RT“@A1_JetSetter: “ @D_Fooly: Ima take my moma Chrysler and go pick bj and keyven up and do white boy stuff” lmfaoo”
211672711037059072	NEUTRAL	2005 Lamborghini Gallardo at Oak Lawn Mazda in Oak Lawn, IL 60453: http://bit.ly/KU0K4G  #find3000chicago
213333596705005568	NEGATIVE	@SheWhoLuvsFyre Hamilton cops have a Volkswagen Beatle. You tell me which is the least authoritative vehicle? #WimpyCops
228582941020794881	NEUTRAL	the 2012 Mazda 6s >>>>>
224333528068919296	POSITIVE	Boy said go outside and look for da nicest n fastest car. Its was a fiat stilo 1.4 abrath replica Im finking raaah. I USED to have 1 o dem.
210483919487893505	POSITIVE	The Fiat 500 Abarth Cupboard is Bare http://nvs.from.tv/car/ca5215.htm  #car
210100602036957184	NEUTRAL	@anthonythej3t give me your top three reasons for disliking the drivers of the toyota prius.
210869539578187778	NEUTRAL	2014 Subaru BRZ – Minor and Major Mechanical Changes http://www.ft86club.com/?p=1741
210863566901870595	NEUTRAL	@_RayXrated I just seen this nigga Tyga in his gold Audi
225603571704537088	NEUTRAL	"Currently on the hunt for a red nail polish that matches my ""salsa red"" volkswagen beetle. Help? Lmfao"
208597539648323584	NEUTRAL	How To Repair Honda Cbr Car Manual PDF Download Free. Owners, Repair, Service. http://dlvr.it/1fb5Vw 
218215819832852481	NEGATIVE	FSA report reveals what happens to the £290m fine on Barclays: It's used to reduce fees paid to FSA by banks!: http://bit.ly/tv4WjB  #r4today
218291851239751680	NEGATIVE	Osborne to Make Statement on Barclays Manipulation of Libor - Businessweek http://bit.ly/N683RK 
211107071414894592	NEUTRAL	Sponsor Spotlight: Cardenas Autogroup! Check out their great deals on Toyota, Scion, Mazda and Mercedes! http://www.cardenasautogroup.com/index.htm#  #RGV #NewCar
217404693037580288	POSITIVE	3 jobs = brand new Mazda RX8! White on black!
211100238910472192	NEGATIVE	@brianblessed sorry brain no dont do that bmw drivers are the worst drivers on our roads #FACT
218563205939728384	POSITIVE	Good morning everyone!! The Maruti Suzuki Ritz wishes you a calm and comfortable day! The Ritz 'Moment of the Day... http://fb.me/1Y2twurxB 
209346990457360385	POSITIVE	| Autosport | LEMANS: McNish quickest for Audi in testing: Allan McNish topped the times for Audi at the Le Mans... http://bit.ly/LWDVsb 
210020927021387776	NEGATIVE	#Overratedbands the script
212386606752079872	NEUTRAL	1991 Mazda Miata - No Rust, 5spd, New top, clean (Elmwood Park, NJ) $4500 http://bit.ly/NufkQH 
218375947060129792	NEGATIVE	"Bank of America: ""Hey, you know all the work you've been doing with us for months? None of that matters. You shouldn't have listened to us!"""
222135435936284673	POSITIVE	2011 Chrysler 300 4dr Sdn Limited RWD at Fletcher Dodge Chrysler Jeep in Sherwood, AR 72120: http://bit.ly/NAs05B 
208674903573012480	POSITIVE	I liked a @YouTube video http://youtu.be/CHETazqlbN4?a  BMW E36 330i Alpina b3 straight pipes with miss shift exhaust
210885310165430272	POSITIVE	Nissan Electric Car LEAF's Batteries To Supply Power To Homes: http://www.evwind.es/noticias.php?id_not=18893 …
219727918039969792	POSITIVE	Will India be the one to see Fiat Viaggio after its China roll out? http://bit.ly/LR8DJ7 
211312260948307969	NEUTRAL	Someday ill drive porsche, then crash it lindsay lohan style.
209976891048861698	NEUTRAL	@mrkennyp who is the other lady in the Bentley with the queen?
213389431309209600	NEGATIVE	HSBC advert illuminati symbolism. Guess the Rockerfellers are becoming more blatant with their subliminal's. pic.twitter.com/VzmsbcVJ
228135245193564160	NEUTRAL	Mazda unveils 2014 Mazda6 ahead of Moscow auto show http://nvs.from.tv/car/ca8348.htm  #car
217375056106491906	POSITIVE	Thanks to all that came out to meet with Johnny Bower at Lakeshore Chrysler on the weekend and support Fare Share Food Banks
226913570292658176	NEGATIVE	Capital One Bank to Pay $210 Million in Fines and Consumer Refunds - Go Banking Rates http://bit.ly/Oa5Qp3 
210870768513454081	POSITIVE	#10ThingsIMustDoBeforeIDie own a bmw or an audi
216918560642043904	NEUTRAL	"RT"" @XoXoYaz: There's a whole parking space for Volvo cars at Eastwood. What the??"""
208508767187382272	POSITIVE	#On Sale Depo 344-1110L-ASD BMW 5 Series Driver Side Replacement Headlight Assembly Offers http://fb.me/12epo64Os 
219853579383603200	POSITIVE	@JUNE_DA_GOOON you could take me to a suzuki dealer tomorrow and do the same.
221987456701046785	POSITIVE	"The company's name, ""Mazda,"" derives from Ahura Mazda, a god of the earliest civilizations in West Asia. #Persia http://www.mazda.com/profile/vision "
213295663453175808	NEUTRAL	Caravan Towing Mirror for Volvo - A substantial side mirror designed for use when towing a wide load, e.g., a camper... http://ow.ly/1kyyjf 
210734258027896833	POSITIVE	Toyota Introduces Gas-Powered Hilux CNG: Toyota Motor Thailand has added a new variant to the… http://goo.gl/fb/1oJlT 
214016890790617088	NEUTRAL	@sewrecycle Please keep a look out for this Campervan, a green 4wd Mazda Bongo, N545 SVY http://fb.me/1vKe562gb  #FindBessie Pls RT
215059305337065472	NEGATIVE	"Unleashed some fury about HSBC's pathetic online banking. Woman's response ""you can call us to check your balance"" #areyoufuckingserious!?"
211799173522132993	POSITIVE	#BMW z8 for sale in Oz!!: If I'm not mistaken, this belongs to Stilwell, and it is one of 2 in the countered, ot... http://bit.ly/LHsyr9 
215854436319367168	NEUTRAL	Learn More about Volkswagen's Design and Quality http://rca.st/Lj9hiw 
208624005681381376	NEUTRAL	Did that guy really just have suicide doors on a toyota ...I'm done.
211181306388824065	NEUTRAL	Car Manual PDF Download Free - honda crv thermostat replacement http://dlvr.it/1hSNKD  #Manual #PDF
218361426354520067	POSITIVE	What's your day job?: Do you have an actual job? If so, what is it? I'm the IT guy for a Chrysler/Dodge dealer... http://bit.ly/N7bac0 
213253384831119360	POSITIVE	Mr Roger: ok ma3ak audi TT w ur kind of handsome bass thanks 3al ex de revision fedouna man.
210081064977301504	POSITIVE	About to hit up PBG #BMW #Cars #photography #Life http://instagr.am/p/LgLgNcoEq_/ 
209628089746079744	POSITIVE	Nissan Leaf, Chevy Volt One-Year Resale Values Top 90 Percent http://bit.ly/LsoxVp 
208415989203865600	NEGATIVE	#HowFarWillYouGo for a chance to kill Justin Bieber?? #TeamFollowBack
210911365207035904	POSITIVE	Next Ferrari Enzo: A look but no touch affair: Dental Directory This article reports on the upcoming 2014 Ferrar... http://tinyurl.com/7coaofz 
224856285143773184	NEGATIVE	HSBC offers break in mortgage clouds http://dld.bz/b8Vw9 
209319316431192065	POSITIVE	@iamsk8RFresh it's good bro, bout to ko this hw when Rj goes home. Aiming for perfection gpa and attendance so I can get in BMW's program
100640948354170880	NEGATIVE	Bank of America is down 17.9%; Citigroup is down 16.4%; Goldman Sachs is down 8% http://on.wsj.com/p3XrEc
91168561971732481	NEGATIVE	U should... RT @EdotLynne About to open an account w/ Bank of America. Wachovia/Wells Fargo was giving me a run ... http://tmi.me/cX9k8
225247680799059968	NEGATIVE	Head of Group Compliance #HSBC David Bagley tells US Senate he's standing down #skynewsbiz: ... http://bit.ly/O98EGm  #News #BreakingNews
226585851742781440	POSITIVE	New: Volvo to join the bandwagon of car makers with a manufacturing plant at Sanand http://bit.ly/LE3FhP 
103881312858947584	NEGATIVE	Allstate Sues Goldman For Selling 'Crap' Mortgage Securities: On Wednesday, another party slapped the firm with ... http://bit.ly/mOygZN 
211096090718650370	NEUTRAL	Honda Accord 2000 Service Manual Free Download Car Manual PDF Download Free. Owners, Repair, Service. http://dlvr.it/1hNgtl  #Auto #Car
213588509720711168	POSITIVE	For Sale: 2005 Chrysler Town and Country http://dlvr.it/1k0yyG 
210168239358095360	POSITIVE	1/2 Oz. Pacific Blue Metallic Paint Pen Kit for 2007 Toyota Yaris (8R3) $30.99 http://c69.co/7793122 
222328906584297472	POSITIVE	“ @freep: New York man nears 3 millionth mile in beloved '66 Volvo: http://on.freep.com/PAngRz ” WTF??!
220846417286135809	POSITIVE	The Roisin is having a silent-disco-street-party tomorrow night! This Volvo Ocean Race is going to be the death me and my money.
210574227043123202	POSITIVE	Alanna M. is selling a 1996 Chrysler Sebring in Yorba Linda, CA with a Standard Ad.
218445371150577665	NEUTRAL	Bet @dinocafolla was bench-pressing a Fiat the whole way through that match..
210894193713885184	POSITIVE	I love driving this Chrysler :)
90530235744927745	NEGATIVE	Ex Oxford University Conservative Association President, Nick Robinson, struggles to convince me of his impartiality sometimes
220233847554572289	NEUTRAL	Anyone see @LennRobbins Grey Subaru Forester NYP 4759 out there? @Coach_Cassara - any help?
209698783494287360	NEUTRAL	Chana G. is selling a 1998 Ford E-350 and Econoline 350 in Baltimore, MD with a Standard Ad.
213115018961616896	POSITIVE	Aye waddup Nissan truck in the movie
210772475015991296	NEUTRAL	@HondaCustSvc Looking for HI RES photo of 1999 first Honda Hybrid Insight for Fortune Magazine story on Japan. Can you help?
210913940497113089	NEUTRAL	@Matty_Jay4 should of took a pic of the Volkswagen we boxed in with barrels
209987649405075456	POSITIVE	Dressed to Impress: When you’re pushing a classical 1980s Ferrari it’s good value receiving a time to arrange a ... http://bit.ly/LlBn5R 
214996793434443777	NEUTRAL	NISSAN X-TRAIL 5 DOOR AUTOMATIC : Hemel Hempstead : £3,495: 5 Doors, Automatic, Station Wagon, Petrol, 98,000 mi... http://bit.ly/NKs4UK 
238853709419913216	NEGATIVE	Capital One violated debt protections for members of the military. More in our scandal scorecard: http://propub.ca/QWA3cx 
210224560480587776	NEGATIVE	Toyota and Subaru to open new joint ventures? Surely you mean Subaru to build cars, for Toyota to put badges on.
211659821563383808	POSITIVE	For Celtics fans, that was like having a beloved 1978 Volvo with 200,000 miles finally break down, 50 yards from home.
233987356229775360	NEUTRAL	"I voted for @SpecialOlympics to be added to the Subaru ""Share the Love"" event. Cast your vote now. https://social.subaru.com/sharethelove/ "
209203352335163392	POSITIVE	Check out: 1962 Ferrari 250 GTO made for Stirling Moss becomes world's most expensive car http://aol.it/Lkfk1n 
211508231435067392	NEUTRAL	Just saw a white BMW with the license plate KKK can you really do that? #ummmm
213213647995011073	NEUTRAL	Busy Re-grooving tyres today on the Volvo FH13, rest of the boys are out driver training. pic.twitter.com/Qxu91UNy
218059910448029697	NEGATIVE	Why hasn't Osborne #treasury withdrawn #barclays banking licence after massive repeated systemic fraud? #tories
224561157120339969	POSITIVE	Hopefully to ride another Fiat 132 before I die....
211585985430028289	POSITIVE	Nissan Chief: Indonesian Sales Seen Climbing 50%
221555493716508672	POSITIVE	NEW VANS UK - Fiat Fiorino Cargo - N1 1.3 75ps Multijet - Side loading door - £8,235! Please visit the website for more details...
