ID;START;LEN;Entity;Sentence;URL;LABEL
14149;3;2;Viktor Mihály;Eredetileg a Viktor Mihály nevet kaptam.;http://kanadaihirlap.com/2012/01/07/johnny-cash-uzenete-orban-viktoreknak/;SEM
14153;4;2;Brad Pitt;Angelina Jolie-t és Brad Pittet az a megtiszteltetés érte, hogy január 11-én találkozhattak az Egyesült Államok elnökével.;http://www.stop.hu/bulvar/mirol-targyalt-jolie-a-cia-vezerevel/986913/;POZ
14154;3;1;Pitt;Jolie és Pitt A vér és méz földjén című film bemutatója miatt utazott Washingtonba.;http://www.stop.hu/bulvar/mirol-targyalt-jolie-a-cia-vezerevel/986913/;SEM
14155;1;2;Balássy Betty;Balássy Bettynek és férjének eddig főleg esti elfoglaltságaik voltak, amikor kislányuk, Rozika aludt.;http://www.stop.hu/bulvar/balassy-betty-meg-megetetni-sem-tudta-a-gyermeket/987022/;SEM
14156;1;1;Viola;Viola elfoglalta az állást, hiába sajnálta a kollégáját, mert különben a nála alacsonyabb jegyet elértek biztosan megtették volna.;http://manna.ro/gumino/mitol-csillog-a-kezdo-tanar-szeme-2012-01-16.html;SEM
14159;1;2;Lukács László;Lukács László gondként említette, hogy az olcsó importtermékekkel a kereskedelem folyamatosan nyomottan tartja az ágazat fő termékeinek árát, amivel tulajdonképpen zsarolja a magyar beszállítókat.;http://www.infoszekszard.hu/hir_olvas/permalink:jobb-helyzetben-a-tejtermelok-2011-12-30-080131;SEM
14160;16;2;Földesi Gyula;A javaslatra az ellenzéki és független képviselők mellett nemet mondott két fideszes képviselő is, Földesi Gyula és Vigh László, míg az LMP frakciója - a záróvitához hasonlóan - a zárószavazáson sem vett részt.;http://www.vehir.hu/cikk/2011-11-22/megszavaztak_a_jovo_evi_adoszabalyokat.html;SEM
14161;19;2;Vigh László;A javaslatra az ellenzéki és független képviselők mellett nemet mondott két fideszes képviselő is, Földesi Gyula és Vigh László, míg az LMP frakciója - a záróvitához hasonlóan - a zárószavazáson sem vett részt.;http://www.vehir.hu/cikk/2011-11-22/megszavaztak_a_jovo_evi_adoszabalyokat.html;SEM
14162;16;2;Matolcsy György;Az Országgyűlés Számvevőszéki és Költségvetési Bizottsága jövő csütörtökre, 2012. január 26-án 15.00 órára halasztotta Matolcsy György meghallgatását.;http://www.nepszava.hu/articles/article.php?id=512081;SEM
14164;16;2;Nyikos László;Matolcsy György kérésére halasztották el és tették át jövő csütörtökre a bizottsági meghallgatást - mondta Nyikos László, a bizottság jobbikos elnöke az MTI-nek, szerdán.;http://www.nepszava.hu/articles/article.php?id=512081;SEM
14165;1;2;Nyikos László;Nyikos László a múlt héten az MTI kérdésére elmondta, hogy a 27 tagú testület kilenc nem kormánypárti tagja közül nyolcan kérték a rendkívüli ülés összehívását és a nemzetgazdasági miniszter meghallgatását.;http://www.nepszava.hu/articles/article.php?id=512081;SEM
14166;1;2;Nyikos László;Nyikos László egy korábbi közleményében indokoltnak és időszerűnek nevezte az államháztartásért felelős miniszter meghallgatását egyebek között arról, hogy tarthatók lesznek-e a 2012. évi központi költségvetés fő előirányzatai, szükségessé válik-e pótköltségvetés készítése.;http://www.nepszava.hu/articles/article.php?id=512081;SEM
14167;18;1;Handel;Extrák: motortérben bordázott ékszíjjártó (erősen csúsztat) - Lázárdetektor -CD lejátszó, telepített műsortárral: Handel: Messiás, Horváth Pista: hej, rugó, rugó, Zorán: kell ott fenn egy ország.;http://patacsracvaros.hu/2011/11/18/elado-alig-hasznalt-magyarorszag/;SEM
14170;6;2;Michael Fossum;Az ISS-en Volkov mellett még Michael Fossum amerikai és Furukava Szatosi japán fedélzeti mérnökök dolgoznak jelenleg.;http://www.infotatabanya.hu/hir_olvas/permalink:megsemmisitik-a-progress-teherurhajot-2011-10-30-074500;SEM
14171;4;2;Olli Rehn;Hiszen - hivatkoznak Olli Rehn, az Európai Bizottság tagjának nyilatkozatára - Brüsszel visszatarthatja az uniós felzárkóztatási alap anyagi eszközeit.;http://hvg.hu/itthon/20120118_brusszel_onkormanyzatok;SEM
14172;1;2;Dittel Gábor;Dittel Gábor, a Magánvállalkozók Nemzeti Fuvarozó Ipartestületének ügyvezető főtitkára azt mondta a lapnak, nem érinti majd a teljes szállítási láncot az üzemanyagár-emelkedés.;http://www.infoelovarosok.hu/hir_olvas/permalink:nem-dragul-a-fuvardij-2011-09-17-072100/;SEM
14174;14;2;Németh Tünde;Nem az önkormányzaton múlik, hogy megadóztatja-e a magántulajdonú rendelőket, hangsúlyozza Németh Tünde sajtószóvivő.;http://dh-online.hu/kronika-a_varos/20120119_adok__mertekek;SEM
14175;35;2;Németh Tünde;Dunaújváros önkormányzata akkor is a terhek csökkentése mellett volt, amikor eltörölte a lakóingatlanok kommunális adóját, illetve nem emelte meg múlt év végén a szennyvíztisztítási és ivóvíz díjakat - tette hozzá az előbbiekhez Németh Tünde.;http://dh-online.hu/kronika-a_varos/20120119_adok__mertekek;SEM
14176;5;2;Lukács Zoltán;"Az MTI-hez eljuttatott közleményében Lukács Zoltán úgy fogalmaz, hogy ""március 15. ezentúl kormányünnep lesz"".";http://hvg.hu/itthon/20120119_fidesz_helyszin_lefoglalas;SEM
14177;2;2;Halász Pálma;A Halász Pálma által vezetett Élet-Érték Alapítvány idén ismét az Országos Választási Bizottsághoz fordult, beadványa ellen azonban a megállapított határidőn belül fellebbezés érkezett az Országos Választási Bizottsághoz, ezért a törvény értelmében az Alkotmánybíróság dönt a népi kezdeményezésről.;http://www.infoajka.hu/hir_olvas/permalink:hetente-egy-no-ebbe-belehal-2011-11-28-071337;SEM
14178;6;2;Virág György;Nem osztja ezt a véleményt Virág György, az Országos Kriminológiai Intézet vezetője, a téma kutatója.;http://www.infoajka.hu/hir_olvas/permalink:hetente-egy-no-ebbe-belehal-2011-11-28-071337;SEM
14179;7;2;Hu Csin-tao;A 2007 augusztusából származó titkos dokumentumok Hu Csin-tao (Hu Jintao) államfőt, Ven Csia-pao (Wen Jiabao) miniszterelnököt és Csiang Cö-min (Jiang Zemin) korábbi államelnököt is megemlítik.;http://www.gepnarancs.hu/2012/01/wikileaks-iratokat-cenzurazott-kina/;SEM
14181;18;2;Wen Jiabao;A 2007 augusztusából származó titkos dokumentumok Hu Csin-tao (Hu Jintao) államfőt, Ven Csia-pao (Wen Jiabao) miniszterelnököt és Csiang Cö-min (Jiang Zemin) korábbi államelnököt is megemlítik.;http://www.gepnarancs.hu/2012/01/wikileaks-iratokat-cenzurazott-kina/;SEM
14183;27;2;Jiang Zemin;A 2007 augusztusából származó titkos dokumentumok Hu Csin-tao (Hu Jintao) államfőt, Ven Csia-pao (Wen Jiabao) miniszterelnököt és Csiang Cö-min (Jiang Zemin) korábbi államelnököt is megemlítik.;http://www.gepnarancs.hu/2012/01/wikileaks-iratokat-cenzurazott-kina/;SEM
14184;3;2;Hu Csin-tao;A dokumentum Hu Csin-tao állítólagos reformterveiről is beszámol.;http://www.gepnarancs.hu/2012/01/wikileaks-iratokat-cenzurazott-kina/;SEM
14185;1;2;Varga Ferenc;Varga Ferenc a Magyar Képzőművészeti Főiskola szobrász szakán végzett (mestere: Bencsik János), majd 2002-től Japánban a Kiotói Városi Művészeti Egyetem volt kutató hallgató, és itt írta meg doktori disszertációját is Szoborfaragásról a technokultúra és a tömegmédia korában címmel.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14186;13;2;Bencsik János;Varga Ferenc a Magyar Képzőművészeti Főiskola szobrász szakán végzett (mestere: Bencsik János), majd 2002-től Japánban a Kiotói Városi Művészeti Egyetem volt kutató hallgató, és itt írta meg doktori disszertációját is Szoborfaragásról a technokultúra és a tömegmédia korában címmel.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14188;18;2;Vass Péter;Az immár 4 éve létező Nero Link klasszikus rock zenével érkezik, a zenekar 3 tagú - Vass Péter baszusgitár-vokál, Csuka Gábor gitár-ének, Görlicz László dob -, és eddig többnyire kisebb klubokban, fesztiválokon voltak láthatóak.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14189;22;2;Csuka Gábor;Az immár 4 éve létező Nero Link klasszikus rock zenével érkezik, a zenekar 3 tagú - Vass Péter baszusgitár-vokál, Csuka Gábor gitár-ének, Görlicz László dob -, és eddig többnyire kisebb klubokban, fesztiválokon voltak láthatóak.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14190;26;2;Görlicz László;Az immár 4 éve létező Nero Link klasszikus rock zenével érkezik, a zenekar 3 tagú - Vass Péter baszusgitár-vokál, Csuka Gábor gitár-ének, Görlicz László dob -, és eddig többnyire kisebb klubokban, fesztiválokon voltak láthatóak.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14191;6;2;Rózsa Dávid;Színpadra lép a három éve Rózsa Dávid, Földi Áron és Szilvási Ákos által alapított Ressurected.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14192;9;2;Földi Ár;Színpadra lép a három éve Rózsa Dávid, Földi Áron és Szilvási Ákos által alapított Ressurected.;http://www.westindex.hu/kultura/vegre-pentek-unalomuzonk-a-hetvegere;SEM
14198;3;2;Császár László;- mondta Császár László (Fidesz) polgármester pénteken az MTI-nek.;http://www.infobekescsaba.hu/hir_olvas/permalink:tapolca-reszt-vallalna-a-tavasbarlang-uzemelteteseben-2012-01-20-184143;SEM
14199;1;2;Császár László;Császár László elmondta: a létesítményt évente több mint százezren látogatják, a helyi képviselő-testület döntése alapján kezdeményezték a tulajdonos magyar állam képviseletében eljáró szervezetnél és a nemzeti parknál, hogy az önkormányzat részvételével alapítsanak közös gazdasági társaságot.;http://www.infobekescsaba.hu/hir_olvas/permalink:tapolca-reszt-vallalna-a-tavasbarlang-uzemelteteseben-2012-01-20-184143;SEM
14200;1;2;Puskás Zoltán;Puskás Zoltán, a Balaton-felvidéki Nemzeti Park igazgatója azt közölte az MTI-vel, hogy Magyarországon a barlangok kizárólag a Magyar Állam tulajdonában, és jogszabály rendelkezése alapján a nemzeti parki igazgatóságok kezelésében állnak.;http://www.infobekescsaba.hu/hir_olvas/permalink:tapolca-reszt-vallalna-a-tavasbarlang-uzemelteteseben-2012-01-20-184143;SEM
14202;1;2;Fazekas Sándor;Fazekas Sándor Berlinben tucatnyi kétoldalú megbeszélést is folytatott, tárgyalt például Jorge Mendes Ribeiro Filho brazil mezőgazdasági miniszterrel, akit meg is hívott magyarországi látogatásra.;http://www.mixonline.hu/Cikk.aspx?id=63011;SEM
14204;16;2;Bayer Zsolt;"A Hősök teréről elindult tömeg élén a Békemenet Magyarországért elnevezésű megmozdulás szervezői, mások mellett Bayer Zsolt közíró, Bencsik András főszerkesztő és Széles Gábor nagyvállalkozó haladt, egy kifeszített molinót tartva, amelyre magyarul és angolul az van írva, hogy ""Nem leszünk gyarmat"".";http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14205;20;2;Bencsik András;"A Hősök teréről elindult tömeg élén a Békemenet Magyarországért elnevezésű megmozdulás szervezői, mások mellett Bayer Zsolt közíró, Bencsik András főszerkesztő és Széles Gábor nagyvállalkozó haladt, egy kifeszített molinót tartva, amelyre magyarul és angolul az van írva, hogy ""Nem leszünk gyarmat"".";http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14206;24;2;Széles Gábor;"A Hősök teréről elindult tömeg élén a Békemenet Magyarországért elnevezésű megmozdulás szervezői, mások mellett Bayer Zsolt közíró, Bencsik András főszerkesztő és Széles Gábor nagyvállalkozó haladt, egy kifeszített molinót tartva, amelyre magyarul és angolul az van írva, hogy ""Nem leszünk gyarmat"".";http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14207;1;2;Bencsik András;Bencsik András, a Magyar Demokrata című lap főszerkesztője a Parlament előtti Kossuth Lajos téren egy emelvényről szólva a tömeghez azt mondta: egymillióan vesznek részt a megmozduláson.;http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14209;1;2;Bayer Zsolt;"Bayer Zsolt közíró, a Fidesz alapító tagja a Kossuth téren arról beszélt, hogy tüntetésük azt üzeni: ""ez a kormány nincs egyedül"".";http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14210;1;2;Bayer Zsolt;Bayer Zsolt az MTI-nek a Kossuth téren azt mondta: szerinte több százezren lehetnek, de nem tudja pontosan megbecsülni, hogy mennyien vehettek részt a megmozduláson, mivel színültig megtelt a tér és az Alkotmány utca, miközben a tömeg vége még az Andrássy úton haladt.;http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14211;1;2;Bencsik András;Bencsik András, a Parlament előtt összezsúfolódott tömeghez szólva jelezve, hogy a békemenet résztvevőinek többsége nem fér el a Kossuth téren és az Alkotmány utcában.;http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14212;5;2;Ágh Péter;A menetben ott volt Ágh Péter, a Fidelitas elnöke és Pesti Imre, a Fidesz-KDNP volt országgyűlési képviselője, fővárosi kormánymegbízott is.;http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14213;12;2;Pesti Imre;A menetben ott volt Ágh Péter, a Fidelitas elnöke és Pesti Imre, a Fidesz-KDNP volt országgyűlési képviselője, fővárosi kormánymegbízott is.;http://www.infogyor.hu/hir_olvas/permalink:negyszazezren-a-bekemeneten-sokan-vettek-reszt-gyor-megyebol-is-2012-01-22-130000;SEM
14214;30;2;Orbán Viktor;A The New York Times című amerikai lap internetes oldalán az Európai Parlament Magyarországgal kapcsolatban lehetséges lépéseiről jelentetett meg írást, míg a Frankfurter Allgemeine Sonntagszeitung című német újság Orbán Viktor miniszterelnökről közölt portrét, a BBC a honlapján foglalkozott a szombati budapesti Békemenettel, a Rzeczpospolita című konzervatív lengyel napilap párhuzamot von a magyar és a lengyel kormány döntései között.;http://gondola.hu/cikkek/79606-Kulfoldi_sajto_-_a_belpolitikarol__a_szombati_bekemenetrol.html;SEM
14215;10;2;Paul Krugman;Magyarország, félreértve? címmel újabb írást jelentetett meg Paul Krugman Nobel-díjas közgazdásznak a The New York Times honlapján vezetett blogjában Kim Lane Scheppele, a Princeton Egyetem jogászprofesszora.;http://gondola.hu/cikkek/79606-Kulfoldi_sajto_-_a_belpolitikarol__a_szombati_bekemenetrol.html;SEM
14216;22;3;Kim Lane Scheppele;Magyarország, félreértve? címmel újabb írást jelentetett meg Paul Krugman Nobel-díjas közgazdásznak a The New York Times honlapján vezetett blogjában Kim Lane Scheppele, a Princeton Egyetem jogászprofesszora.;http://gondola.hu/cikkek/79606-Kulfoldi_sajto_-_a_belpolitikarol__a_szombati_bekemenetrol.html;SEM
14219;5;1;Csocsó;Egészen odáig, amikor Csocsó kikezd vele és megcsókolja őt.;http://www.infocegled.hu/hir_olvas/permalink:x-faktoros-miatt-tort-ki-a-balhe-2012-01-23-081641;SEM
14220;2;2;Körtvélyessy László;Mondta Körtvélyessy László, a Széchenyi-pihenőkártya (SZÉP-kártya) kibocsátásáért és felhasználásáért felelős miniszteri biztos hétfőn Veszprémben.;http://www.infodunaujvaros.hu/hir_olvas/permalink:vi-szazmilliardot-lehetne-megtakaritani-2012-01-23-153206;SEM
14221;18;2;Körtvélyessy László;A munkáltatók évi 60 ezer forint Erzsébet-utalványt is biztosíthatnak a munkavállalóknak, hideg- és melegétkeztetésre - tette hozzá Körtvélyessy László.;http://www.infodunaujvaros.hu/hir_olvas/permalink:vi-szazmilliardot-lehetne-megtakaritani-2012-01-23-153206;SEM
14222;5;2;Hende Csaba;Az LMP azt kéri Hende Csaba honvédelmi minisztertől, hogy engedjen betekintést a 2011. végén módosított, angol nyelvű Gripen-szerződésekbe.;http://www.metropol.hu/itthon/cikk/836037;SEM
14223;1;2;Orosz Dávid;Orosz Dávid kéri továbbá, hogy ha a szerződés minősített adatokat tartalmaz, akkor a minősített adat védelméről szóló törvény alapján a képviselőknek, mint közfeladatot ellátó személynek, biztosítsanak felhasználói engedélyt a szerződésbe történő betekintéshez.;http://www.metropol.hu/itthon/cikk/836037;SEM
14224;1;2;Dorosz Dávid;Dorosz Dávid visszautal arra, hogy a Honvédelmi Minisztérium 2011. végén módosította a Svédországgal kötött Gripen-szerződést.;http://www.metropol.hu/itthon/cikk/836037;SEM
14225;1;2;Pilling Róbert;Pilling Róbert, a HáziPatika.com főszerkesztője két érdekességre is rámutatott az eredmények kapcsán.;http://www.indexbalaton.hu/?page=cikk&hir_lang=1&hir_akthely=143&hir_rovatid=356&hir_hirid=62830;SEM
14227;3;2;Kovács János;Az előadásokat Kovács János és Köteles Géza vezényli.;http://www.muvesz-vilag.hu/muzsika/hirek/20271;SEM
14228;6;2;Köteles Géza;Az előadásokat Kovács János és Köteles Géza vezényli.;http://www.muvesz-vilag.hu/muzsika/hirek/20271;SEM
14230;1;2;José Manuel;José Manuel Barroso elnök Strasbourgban jelentette be az Európai Bizottság döntését, miszerint a testület három kötelezettségszegési eljárást indít Magyarország ellen.;http://www.klubradio.hu/cikk.php?id=16&cid=137468;SEM
14231;3;2;Salamon Mihály;Apai nagybátyja Salamon Mihály, a magyar Cionista Szövetség utolso elnöke volt (4 ).;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14234;22;2;Golda Méir;Ebben leirja többek között tel-avivi látogatását, amit még ellenőri (12 ) minőségében tett, amerikai kalandjait, majd találkozásait az Enszben Golda Méir izraei külügyminiszterrel.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14235;1;2;Sik Endre;Sik Endre szerint (13 ) az izraeliek úgy játszották ki a magyar törvényeket, hogy az allijára jogosult bevitt az izraeli követségre egy zárt boritékot, amiben arany, brilliás, stb értéktárgyai voltak.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14236;9;2;Golda Méir;"Ekkor történt hogy az Ensz évi közgyűlésére érkező Golda Méir külügyminiszer (14 ) találkozást kedeményezett Sik Endrével, melynek eredményeként a két állam kiegyezett: Izrael fizet Magyarországnak - több részletben - három millió dollár ,,kártéritést"" ( 15) és a magyarok felujitják az alliját, de nem úgy ahogy volt, hanem ,,kötelezettség nélkül"", vagyis minden kivándlrási kérelmet egyénileg birálnak el - ami gyakorlatilag addig is úgy volt.";http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14237;15;2;Sik Endre;"Ekkor történt hogy az Ensz évi közgyűlésére érkező Golda Méir külügyminiszer (14 ) találkozást kedeményezett Sik Endrével, melynek eredményeként a két állam kiegyezett: Izrael fizet Magyarországnak - több részletben - három millió dollár ,,kártéritést"" ( 15) és a magyarok felujitják az alliját, de nem úgy ahogy volt, hanem ,,kötelezettség nélkül"", vagyis minden kivándlrási kérelmet egyénileg birálnak el - ami gyakorlatilag addig is úgy volt.";http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14241;12;2;Eliezer Bár-Jehuda;Ezeket rendszerint a tel-avivi Szináj (33) cégnél szerezte be Eliezer Bár-Jehuda, a Netiv magyar referense.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14242;7;2;Grün Dezső;Ezek magánlevélnek voltak álcázva, amelyben Grün Dezső küldi Annuska nénjének szeretettel a héber betükkel himzett asztalkendőt, vagy Jenő bácsinak a kért Mááne Lósnt (36).;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14245;13;2;Bilicki Lászlóné;Az életemet tettem volna rá, hogy nem fog emlékezni, de Bilicki Lászlóné, a magyar uriasszony (evangélikus), emlékezett: Anyukád a hozzávaló hat tojást feltörte, majd egyenként egy pohárba tette, amikor elválasztja a fehérjét a sárgájától és körültekintően megvizsgálta a feltört tojásokat, minden oldalukról.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14246;14;1;Ármin;Nincs semmi logika, mondta Mordche, a bócher, aki apát és Ármin bácsit tanitotta egy kis jiddiskeitra - nincs logika, a gójók gyülölik a zsidókat.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14247;1;1;Horthy;Horthy nem tudta megvédeni, később már saját magát sem.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;NEG
14249;8;2;Anna Frank;5) Akkoriban az egyetlen zsidó iskola az Anna Frank gimnázium volt.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14254;10;2;Abádi Ervin;19) Mint az Exodus valamint Dán Ofry és Abádi Ervin könyvei a hatnapos, illetve a Jom Kippuri háboruról.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14255;7;2;Ferenc József;22) A szeminárium alapitása óta Ferenc József császár és király nevét viselte, miután az 1848-as szabadságharc után a zsidókra kivetett horribilis összegű hadisarcot elengedte, hogy abból egy rabbiképzőt épitsenek.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14256;25;2;Naftali Kraus;A Scheiber féle reprint után, a pesti Chabad-Lubavits adott ki további , illusztrált, reprint kiadást (1995-ben), 5ooo példányban, Naftali Kraus bevezető tanulmányával.;http://judaizmus.blogspot.com/2010/07/naftali-kraus-az-aldozat-visszater-21.html;SEM
14259;14;1;Bakáts;"Az épületes cikkecske a ""Piroslap"" nevezetü szociáldemokrata honlapon jelent meg ""Bakáts étkezde: Kádár a punk ide járna"" cimmel és a szerző, Szilágyi Iván Péter nevével jegyezve.";http://judaizmus.blogspot.com/2009/09/az-uj-elet-munkatarsa-trefli-vendeglot.html;SEM
14262;9;2;Kádár János;A Bakáts étkezde az a hely, ahová Kádár János járna, ha még élne.;http://judaizmus.blogspot.com/2009/09/az-uj-elet-munkatarsa-trefli-vendeglot.html;SEM
14263;3;1;Elvis;Bár ha Elvis él, lehet hogy még a mi Jánosunkról sem kell lemondani.;http://judaizmus.blogspot.com/2009/09/az-uj-elet-munkatarsa-trefli-vendeglot.html;SEM
14268;26;2;Ángyán József;Hogy a maja világvége-jóslatok valóra válnak-e, azt ma még nem tudjuk, de egy, Bencsik János lemondását kommentáló decemberi bejegyzésben előre vetítetted Ángyán József lemondását, ami szépen, menetrendszerűen be is következett.;http://mandiner.hu/cikk/20120124_javor_benedek_majak_es_allamtitkarok;NEG
14269;6;2;Szócska Miklós;De szó volt ott még Szócska Miklósról is.;http://mandiner.hu/cikk/20120124_javor_benedek_majak_es_allamtitkarok;SEM
14271;1;2;Orbán Viktor;Orbán Viktor kormányfő felszólal az Európai Parlament (EP) szerdai ülésén - közölte a miniszterelnök szóvivője hétfőn késő este az MTI-vel.;http://www.infosavaria.hu/hir_olvas/permalink:megvedjuk-magyarorszagot-orban-felszolal-strasbourgban-2012-01-17-071923;SEM
14272;1;2;Szijjártó Péter;Szijjártó Péter közleményében úgy fogalmaz, hogy szerdán a nemzetközi baloldal újabb támadást akar indítani Magyarország ellen, ezért Orbán Viktor hétfőn azzal a kéréssel fordult az Európai Parlament elnökéhez, hogy tegye lehetővé felszólalását a strasbourgi vitában.;http://www.infosavaria.hu/hir_olvas/permalink:megvedjuk-magyarorszagot-orban-felszolal-strasbourgban-2012-01-17-071923;SEM
14273;20;2;Orbán Viktor;Szijjártó Péter közleményében úgy fogalmaz, hogy szerdán a nemzetközi baloldal újabb támadást akar indítani Magyarország ellen, ezért Orbán Viktor hétfőn azzal a kéréssel fordult az Európai Parlament elnökéhez, hogy tegye lehetővé felszólalását a strasbourgi vitában.;http://www.infosavaria.hu/hir_olvas/permalink:megvedjuk-magyarorszagot-orban-felszolal-strasbourgban-2012-01-17-071923;SEM
14274;16;2;Orbán Viktor;Ezt megelőzően, hétfő este az InfoRádió brüsszeli forrásokra hivatkozva adott hírt arról, hogy Orbán Viktor szerdán részt vesz és felszólal az EP szerdai, a közelmúltbeli magyarországi politikai fejleményekről tartandó plenáris vitájában, Strasbourgban.;http://www.infosavaria.hu/hir_olvas/permalink:megvedjuk-magyarorszagot-orban-felszolal-strasbourgban-2012-01-17-071923;SEM
14276;6;2;Mocsai Lajos;Ez azt jelenti, hogy Mocsai Lajos szövetségi kapitány együttese csak akkor juthat be az elődöntőbe, ha este pontot szerez a szlovénok ellen, és szerdán legyőzi a horvátokat.;http://www.metropol.hu/sport/cikk/836779;SEM
14279;1;2;Papp Károly;Papp Károly, a Belügyminisztérium (BM) közfoglalkoztatásért felelős helyettes államtitkára kedden Budapesten, sajtótájékoztatón hangsúlyozta: a közfoglalkoztatási rendszer három pillérre épül, és a jelenlegi adatok alapján összesen több mint 206 ezer ember vehet részt a programokban.;http://www.infocelldomolk.hu/hir_olvas/permalink:gigantikus-osszeg-jut-erre-a-feladatra-2012-01-25-063255;SEM
14280;1;2;Papp Károly;Papp Károly emlékeztetett arra, hogy a téli, 2011-ből 2012-be áthúzódó közfoglalkoztatás megtervezése 2011 novemberében lezárult, és a kormány a munkaügyi központok rendelkezésére bocsátotta a szükséges forrásokat.;http://www.infocelldomolk.hu/hir_olvas/permalink:gigantikus-osszeg-jut-erre-a-feladatra-2012-01-25-063255;SEM
14281;31;2;Papp Károly;Ezenkívül előrehaladott tárgyalásokat folytatnak a Központi Statisztikai Hivatallal és a Magyar Nemzeti Digitális Archívumot felügyelő szervezettel is, hogy ezen intézményekben is több ezer diplomás közfoglalkoztatott találhasson munkát - mondta Papp Károly.;http://www.infocelldomolk.hu/hir_olvas/permalink:gigantikus-osszeg-jut-erre-a-feladatra-2012-01-25-063255;SEM
14282;1;2;Hegedűs Zsuzsa;"Hegedűs Zsuzsa szerint ez is ,,akkor tud megállni a lábán"", ha a családból az egyik szülő munkához jut, és erre megoldást jelenthet a közfoglalkoztatás.";http://www.infocelldomolk.hu/hir_olvas/permalink:gigantikus-osszeg-jut-erre-a-feladatra-2012-01-25-063255;SEM
14283;1;2;Papp Károly;Papp Károly kérdésre válaszolva elmondta: folyamatban van annak a belügyminisztériumi utasítástervezetnek a kidolgozása, amely lehetővé tenné, hogy a nyugdíjban lévő rendvédelmi állomány tagjai a közfoglalkoztatás szervezésében, irányításában részt vegyenek.;http://www.infocelldomolk.hu/hir_olvas/permalink:gigantikus-osszeg-jut-erre-a-feladatra-2012-01-25-063255;SEM
14286;17;1;Berki;A legnagyobb közösségi oldalon pedig szinte bárki láthatja, amikor közös fotókat tesznek közzé, és Berki még az adatlapján is hirdeti, hogy Szabó Zsófi a párja.;http://www.infomovar.hu/hir_olvas/permalink:szabo-zsofi-vilagga-kurtoli-a-szerelmet-2012-01-15-145912;SEM
14295;39;2;Ady Endre;Mint fentebb vázoltuk, a Kossuth Lajos utca nem reflektál az újonnan nyílt gyalogos kereszttengelyekre, és ugyanez elmondható a személygépjárművek számára nyitott (iskola melletti) új utcáról, vagy a mind jelentősebbé duzzadó Antónia utcai és Ady Endre utcai forgalomról.;http://epiteszforum.hu/node/20392;SEM
